iso3,year,CCA_USD,CCM_USD,Dual_Purpose_USD,Total_Climate_USD,Total_ODA_USD,protracted_crisis,Vulnerability_Score_new,countryname,region,CCA_Share,CCM_Share,Dual_Share,Total_Climate_Share,Vulnerability_Score
SYR,2019,0,0,0,0,10287.527126,yes,61.5620114965582,Syrian Arab Republic,Middle East & North Africa,0,0,0,0,61.5620114965582
SYR,2020,4.935347,0,0.02936,4.964707,10647.498375,yes,61.5987046047159,Syrian Arab Republic,Middle East & North Africa,0.000463521742495687,0,2.75745522243388e-06,0.000466279197718121,61.5987046047159
SYR,2021,6.62156,0.059452,0.088006,6.769018,9965.404061,yes,61.3515446218064,Syrian Arab Republic,Middle East & North Africa,0.000664454743577707,5.96583938153273e-06,8.83115220028207e-06,0.000679251735159522,61.3515446218064
SYR,2022,3.322158,0.029085,0.597116,3.948359,7222.515422,yes,61.5152980001767,Syrian Arab Republic,Middle East & North Africa,0.00045997243424093,4.02699036285976e-06,8.26742436826326e-05,0.000546673668286423,61.5152980001767
TCD,2017,11.727985,0.014818,1.798626,13.541429,725.760132,yes,73.3252475538615,Chad,Sub-Saharan Africa,0.0161595883858773,2.04172140996028e-05,0.00247826509158538,0.0186582706915623,73.3252475538615
TCD,2018,11.426739,0.023149,0.422528,11.872416,926.363685,yes,73.2721249388136,Chad,Sub-Saharan Africa,0.0123350463592493,2.4989105655626e-05,0.000456114598231471,0.0128161500631364,73.2721249388136
TCD,2019,16.748602,0,2.779553,19.528155,725.097471,yes,73.1404223776357,Chad,Sub-Saharan Africa,0.0230984145854234,0,0.00383335084063478,0.0269317654260581,73.1404223776357
TCD,2020,14.801633,0,1.70813,16.509763,1083.064241,yes,72.763381229478,Chad,Sub-Saharan Africa,0.013666440493256,0,0.00157712713183373,0.0152435676250898,72.763381229478
TCD,2021,15.9118,1.961536,2.071988,19.945324,726.089335,yes,72.9519300956524,Chad,Sub-Saharan Africa,0.0219143833038121,0.00270150779724646,0.00285362681990089,0.0274695179209594,72.9519300956524
TCD,2022,12.277661,0.011833,1.699504,13.988998,745.358084,yes,72.8446931838129,Chad,Sub-Saharan Africa,0.0164721645388366,1.58755908790814e-05,0.00228011748511471,0.0187681576148304,72.8446931838129
TGO,2017,0.748554,1.733231,0.42876,2.910545,410.551237,"",60.0914982995568,Togo,Sub-Saharan Africa,0.00182329008547111,0.00422171666724268,0.00104435198669247,0.00708935873940625,60.0914982995568
TGO,2018,0.508812,3.70488,0.681946,4.895638,378.921269,"",59.5599908775314,Togo,Sub-Saharan Africa,0.0013427908159993,0.00977744007291393,0.00179970367406323,0.0129199345629765,59.5599908775314
TGO,2019,1.489336,0.691468,0.597494,2.778298,433.418942,"",58.6857952520535,Togo,Sub-Saharan Africa,0.00343625037043259,0.00159538020375676,0.00137855996150717,0.00641019053569652,58.6857952520535
TGO,2020,1.868114,2.590786,0.977992,5.436892,594.535925,"",57.5790357050697,Togo,Sub-Saharan Africa,0.0031421381306773,0.00435766097734128,0.00164496703878744,0.00914476614680601,57.5790357050697
TGO,2021,9.504853,5.145909,0.78892,15.439682,342.697329,"",57.2456083450973,Togo,Sub-Saharan Africa,0.027735416052805,0.015015900517859,0.00230208972536229,0.0450534062960263,57.2456083450973
TGO,2022,6.807748,6.619855,0.650279,14.077882,453.863701,"",57.0449960095059,Togo,Sub-Saharan Africa,0.0149995427812369,0.0145855572618265,0.0014327627403717,0.0310178627834351,57.0449960095059
THA,2017,2.249204,5.174786,1.070794,8.494784,521.01995,"",48.2873265511749,Thailand,East Asia & Pacific,0.00431692490853757,0.00993203043376746,0.00205518809788378,0.0163041434401888,48.2873265511749
THA,2018,1.359764,0.749516,0.959795,3.069075,385.040509,"",47.8166637153658,Thailand,East Asia & Pacific,0.0035314829692374,0.00194658998853547,0.00249271174737617,0.00797078470514904,47.8166637153658
THA,2019,2.010678,6.37277,0.974524,9.357972,391.928388,"",47.2192610408183,Thailand,East Asia & Pacific,0.00513021781928183,0.0162600367697785,0.00248648485243177,0.0238767394414921,47.2192610408183
THA,2020,2.94572,5.481082,0.037983,8.464785,376.58619,"",46.5274999470993,Thailand,East Asia & Pacific,0.00782216681923466,0.0145546548055838,0.000100861372532009,0.0224776829973505,46.5274999470993
THA,2021,2.824353,5.175529,0.781682,8.781564,383.960596,"",46.339424698998,Thailand,East Asia & Pacific,0.00735584075403405,0.0134793232793086,0.00203583911511587,0.0228710031484585,46.339424698998
THA,2022,2.199635,158.145642,1.130157,161.475434,838.692528,"",46.0721013340382,Thailand,East Asia & Pacific,0.00262269535802995,0.188562121063752,0.00134752243792495,0.192532338859707,46.0721013340382
TJK,2017,16.537937,11.962037,0,28.499974,409.070972,"",53.1236799398585,Tajikistan,Europe & Central Asia,0.0404280384871699,0.0292419599990586,0,0.0696699984862285,53.1236799398585
TJK,2018,22.337045,26.39181,0.215655,48.94451,449.894539,"",51.8387415996988,Tajikistan,Europe & Central Asia,0.0496495135274358,0.0586622146129229,0.000479345671719745,0.108791073812078,51.8387415996988
TJK,2019,2.781977,0.025046,3.678961,6.485984,413.168319,"",51.5600074884665,Tajikistan,Europe & Central Asia,0.00673327763061136,6.06193622507635e-05,0.00890426693146335,0.0156981639243255,51.5600074884665
TJK,2020,1.072596,1.513977,0,2.586573,786.311922,"",51.9837021768863,Tajikistan,Europe & Central Asia,0.00136408462086119,0.00192541529339803,0,0.00328949991425922,51.9837021768863
TJK,2021,4.866304,2.762197,0,7.628501,586.769401,"",52.2504869491058,Tajikistan,Europe & Central Asia,0.00829338406485856,0.00470746599139719,0,0.0130008500562557,52.2504869491058
TJK,2022,8.825604,5.720598,2.093769,16.639971,664.538267,"",52.3534467120591,Tajikistan,Europe & Central Asia,0.0132808062955387,0.00860838011003511,0.00315071246303413,0.025039898868608,52.3534467120591
TKL,2017,0.146085,0,0,0.146085,7.602775,"",,Tokelau,East Asia & Pacific,0.0192146946345249,0,0,0.0192146946345249,
TKL,2018,0.100829,0,0,0.100829,28.34601,"",,Tokelau,East Asia & Pacific,0.00355707910919385,0,0,0.00355707910919385,
TKL,2019,0.31584,1.757771,0,2.073611,20.36051,"",,Tokelau,East Asia & Pacific,0.0155123815660806,0.0863323659377884,0,0.101844747503869,
TKL,2020,0.103996,1.721334,0,1.82533,17.38063,"",,Tokelau,East Asia & Pacific,0.00598344248741271,0.0990374917364906,0,0.105020934223903,
TKL,2021,0.135232,0,0,0.135232,14.281387,"",,Tokelau,East Asia & Pacific,0.00946910828759139,0,0,0.00946910828759139,
TKL,2022,0.298942,0,0,0.298942,8.927506,"",,Tokelau,East Asia & Pacific,0.0334854997577151,0,0,0.0334854997577151,
TKM,2017,0,0,0,0,34.083469,"",57.0253740234176,Turkmenistan,Europe & Central Asia,0,0,0,0,57.0253740234176
TKM,2018,0,0.06349,0,0.06349,24.849841,"",56.863702370716,Turkmenistan,Europe & Central Asia,0,0.00255494592500612,0,0.00255494592500612,56.863702370716
TKM,2019,0,0,0,0,29.538649,"",56.8939900865713,Turkmenistan,Europe & Central Asia,0,0,0,0,56.8939900865713
TKM,2020,0,0,0,0,38.609407,"",56.9568373685282,Turkmenistan,Europe & Central Asia,0,0,0,0,56.9568373685282
TKM,2021,0,0,0,0,30.465216,"",57.0240761967641,Turkmenistan,Europe & Central Asia,0,0,0,0,57.0240761967641
TKM,2022,0.005949,0,0,0.005949,19.050804,"",56.6703288387838,Turkmenistan,Europe & Central Asia,0.000312270285285597,0,0,0.000312270285285597,56.6703288387838
TLS,2017,1.668994,0.100065,13.528912,15.297971,245.496418,"",58.1409882090785,Timor-Leste,East Asia & Pacific,0.00679844542579029,0.000407602688524767,0.0551083885875679,0.0623144367018829,58.1409882090785
TLS,2018,12.921222,4.875159,8.066056,25.862437,213.408421,"",58.6234551970857,Timor-Leste,East Asia & Pacific,0.0605469172184166,0.0228442672372334,0.0377963341943287,0.121187518649979,58.6234551970857
TLS,2019,0.095164,4.286983,0.309434,4.691581,238.629248,"",58.4130813501642,Timor-Leste,East Asia & Pacific,0.000398794367402943,0.0179650358702048,0.00129671447483252,0.0196605447124403,58.4130813501642
TLS,2020,4.865434,5.185997,3.422616,13.474047,265.909536,"",59.0496033558133,Timor-Leste,East Asia & Pacific,0.0182973280055665,0.0195028620560641,0.0128713548655886,0.0506715449272192,59.0496033558133
TLS,2021,5.539585,3.188068,2.198303,10.925956,251.774391,"",58.9114418894897,Timor-Leste,East Asia & Pacific,0.0220021781325647,0.0126623998069764,0.00873124145497387,0.043395819394515,58.9114418894897
TLS,2022,5.329018,1.100391,5.825048,12.254457,231.741589,"",58.7203401355956,Timor-Leste,East Asia & Pacific,0.0229955185126482,0.00474835356376192,0.0251359629712386,0.0528798350476487,58.7203401355956
TON,2017,7.448597,2.694498,0,10.143095,94.487487,"",60.1209441802805,Tonga,East Asia & Pacific,0.0788315705761124,0.0285169823597912,0,0.107348552935904,60.1209441802805
TON,2018,11.990202,4.522645,0,16.512847,103.339295,"",59.3823799326489,Tonga,East Asia & Pacific,0.116027518863952,0.0437650072994982,0,0.15979252616345,59.3823799326489
TON,2019,0.063256,4.661257,0,4.724513,115.383057,"",59.6253188396119,Tonga,East Asia & Pacific,0.000548226071007982,0.0403981062834901,0,0.0409463323544981,59.6253188396119
TON,2020,0.953914,4.697789,0.001777,5.65348,169.501034,"",59.0318179646103,Tonga,East Asia & Pacific,0.00562777687834046,0.0277154002494168,1.04837118574746e-05,0.0333536608396147,59.0318179646103
TON,2021,2.664008,2.260533,0.166667,5.091208,111.633896,"",58.8711959197243,Tonga,East Asia & Pacific,0.0238637913344886,0.0202495217044114,0.00149297844088502,0.045606291479785,58.8711959197243
TON,2022,3.227091,2.236874,6e-06,5.463971,297.973497,"",58.7500003312401,Tonga,East Asia & Pacific,0.0108301276203769,0.00750695623107716,2.01360190097712e-08,0.0183371039874731,58.7500003312401
TUN,2017,9.359641,105.774431,0.77998,115.914052,1379.728397,"",47.560181656787,Tunisia,Middle East & North Africa,0.00678368367307004,0.0766632267843364,0.000565314160160755,0.0840122246175672,47.560181656787
TUN,2018,29.189728,94.156036,0.098282,123.444046,1383.775879,"",47.7479680677074,Tunisia,Middle East & North Africa,0.0210942598747236,0.0680428365813421,7.10245072858363e-05,0.0892081209633515,47.7479680677074
TUN,2019,34.84234,181.550385,0.119,216.511725,1587.147401,"",47.3445082436509,Tunisia,Middle East & North Africa,0.0219528066379009,0.114387853885286,7.49772830960898e-05,0.136415637806284,47.3445082436509
TUN,2020,57.995194,80.758142,1.056897,139.810233,1584.424724,"",46.8092397946832,Tunisia,Middle East & North Africa,0.0366033129384568,0.0509700087209697,0.000667054094770615,0.0882403757541971,46.8092397946832
TUN,2021,55.595036,52.597774,1.031702,109.224512,1657.81309,"",47.1081741583501,Tunisia,Middle East & North Africa,0.0335351652941768,0.0317272039394984,0.000622327092374448,0.0658846963260496,47.1081741583501
TUN,2022,108.188533,33.762639,0.52611,142.477282,1813.031314,"",46.9673960549627,Tunisia,Middle East & North Africa,0.0596727327126574,0.0186222040067864,0.000290182522462488,0.0785851192419063,46.9673960549627
TUR,2017,0.140251,424.371791,0,424.512042,4893.837225,yes,45.323805055971,Türkiye,Europe & Central Asia,2.86586973680965e-05,0.0867155509039228,0,0.086744209601291,45.323805055971
TUR,2018,0,45.157517,0.859048,46.016565,3229.848561,yes,45.1529346454644,Türkiye,Europe & Central Asia,0,0.0139813109336676,0.000265971603242608,0.0142472825369103,45.1529346454644
TUR,2019,0.135048,101.984758,85.725487,187.845293,2678.141417,yes,44.3170247871237,Türkiye,Europe & Central Asia,5.0426015274159e-05,0.0380804229950789,0.0320093205145335,0.0701401695248866,44.3170247871237
TUR,2020,0.084901,83.864881,85.764253,169.714035,2683.575062,yes,43.7241600805832,Türkiye,Europe & Central Asia,3.1637274172881e-05,0.0312511776501223,0.0319589543867956,0.0632417693110908,43.7241600805832
TUR,2021,28.099782,134.281837,3.204068,165.585687,2909.911171,yes,43.4783497066187,Türkiye,Europe & Central Asia,0.00965657724539524,0.0461463698061455,0.00110108790671397,0.0569040349582548,43.4783497066187
TUR,2022,7.478935,161.740423,3.406704,172.626062,2613.510775,yes,43.5481144910238,Türkiye,Europe & Central Asia,0.00286164307089953,0.0618862659940631,0.00130349720865413,0.0660514062736168,43.5481144910238
TUV,2017,0.11515,0,0.683678,0.798828,30.83751,"",51.948693190751,Tuvalu,East Asia & Pacific,0.0037340887769473,0,0.0221703373586259,0.0259044261355732,51.948693190751
TUV,2018,1.39796,0,0.091935,1.489895,28.801534,"",50.4973313019578,Tuvalu,East Asia & Pacific,0.0485376924715191,0,0.00319201748073558,0.0517297099522546,50.4973313019578
TUV,2019,0.184511,0,0.15592,0.340431,39.056999,"",50.2973952064131,Tuvalu,East Asia & Pacific,0.00472414688081898,0,0.00399211419187634,0.00871626107269532,50.2973952064131
TUV,2020,0.107771,0,0,0.107771,45.350465,"",49.036225111272,Tuvalu,East Asia & Pacific,0.00237640341725272,0,0,0.00237640341725272,49.036225111272
TUV,2021,1.279915,0,0,1.279915,35.466351,"",48.8325960634967,Tuvalu,East Asia & Pacific,0.0360881501454717,0,0,0.0360881501454717,48.8325960634967
TUV,2022,1.755356,0,0,1.755356,64.44171,"",47.8587932123306,Tuvalu,East Asia & Pacific,0.0272394385561774,0,0,0.0272394385561774,47.8587932123306
TZA,2017,14.380698,14.358953,23.070678,51.810329,3050.268621,"",60.521623476932,Tanzania,Sub-Saharan Africa,0.00471456772724673,0.00470743884690803,0.00756349058609681,0.0169854971602516,60.521623476932
TZA,2018,9.012824,52.538224,2.745319,64.296367,2831.623337,yes,60.5066054993654,Tanzania,Sub-Saharan Africa,0.00318291768620213,0.0185541005095905,0.000969521250982684,0.0227065394467753,60.5066054993654
TZA,2019,19.313605,34.952685,1.064107,55.330397,2450.167639,yes,60.1997742385236,Tanzania,Sub-Saharan Africa,0.00788256472438048,0.0142654259421471,0.000434299671198947,0.0225822903377266,60.1997742385236
TZA,2020,26.312497,20.485388,4.24241,51.040295,2617.903316,yes,60.1993663375702,Tanzania,Sub-Saharan Africa,0.0100509811952123,0.00782511251458303,0.00162053731093559,0.0194966310207309,60.1993663375702
TZA,2021,23.569606,30.362115,1.869419,55.80114,2792.147705,yes,59.9962294838544,Tanzania,Sub-Saharan Africa,0.00844138938559484,0.0108741077506858,0.00066952725912471,0.0199850243954053,59.9962294838544
TZA,2022,28.015419,50.217518,3.520004,81.7529410000001,2923.377899,yes,59.6138036202646,Tanzania,Sub-Saharan Africa,0.00958323554733831,0.0171779084794949,0.00120408791528597,0.0279652319421192,59.6138036202646
UGA,2017,11.340157,21.118217,26.712468,59.170842,2285.83586,"",61.4953937616745,Uganda,Sub-Saharan Africa,0.0049610548151957,0.00923872854107731,0.0116860831818432,0.0258858665381162,61.4953937616745
UGA,2018,30.101127,25.462049,7.069957,62.633133,2168.362018,yes,61.3710744041142,Uganda,Sub-Saharan Africa,0.0138819656266456,0.0117425267499774,0.00326050582942834,0.0288849982060514,61.3710744041142
UGA,2019,21.340601,19.47182,5.034966,45.847387,2287.747215,yes,61.5675925703541,Uganda,Sub-Saharan Africa,0.00932821636065242,0.00851135119838841,0.00220084018329796,0.0200404077423388,61.5675925703541
UGA,2020,16.574226,16.300276,8.290723,41.165225,3338.352661,yes,61.9319000616763,Uganda,Sub-Saharan Africa,0.0049647918249102,0.00488273039287505,0.00248347728412747,0.0123309995019127,61.9319000616763
UGA,2021,27.960139,13.008987,3.259648,44.228774,2694.284421,yes,62.0564545760581,Uganda,Sub-Saharan Africa,0.0103775751298085,0.00482836440674353,0.00120983812050183,0.0164157776570538,62.0564545760581
UGA,2022,26.060239,15.461004,6.487696,48.008939,2371.504619,yes,62.1067350755297,Uganda,Sub-Saharan Africa,0.0109889050146522,0.00651949141322756,0.00273568769296165,0.0202440841208414,62.1067350755297
UKR,2017,0.021186,14.137879,8.364672,22.523737,1310.414666,"",47.4541016094395,Ukraine,Europe & Central Asia,1.61674014719857e-05,0.010788858951919,0.00638322526222398,0.0171882516156149,47.4541016094395
UKR,2018,0.243142,154.404198,2.111721,156.759061,1300.260424,yes,47.1566716164036,Ukraine,Europe & Central Asia,0.000186994847733672,0.118748671535357,0.00162407542444743,0.120559741807538,47.1566716164036
UKR,2019,0.439089,24.838313,2.942857,28.220259,1388.018723,yes,46.5953200984871,Ukraine,Europe & Central Asia,0.000316342274584721,0.0178947967980688,0.00212018537735532,0.0203313244500089,46.5953200984871
UKR,2020,0.405692,17.22381,1.635517,19.265019,2579.578299,yes,46.6407126475293,Ukraine,Europe & Central Asia,0.000157270667130853,0.0066769867023137,0.000634024949207406,0.00746828231865196,46.6407126475293
UKR,2021,0.835053,35.348399,1.97042,38.153872,2228.050434,yes,46.7479477985849,Ukraine,Europe & Central Asia,0.000374790887700345,0.0158651700430943,0.000884369568090306,0.0171243304988849,46.7479477985849
UKR,2022,2.326218,68.196811,2.474815,72.997844,28796.826273,yes,47.6604288983574,Ukraine,Europe & Central Asia,8.07803602364706e-05,0.00236820579995448,8.59405469386881e-05,0.00253492670712964,47.6604288983574
URY,2017,0.014787,0,0,0.014787,49.538075,"",46.4082997338519,Uruguay,Latin America & Caribbean,0.000298497670731049,0,0,0.000298497670731049,46.4082997338519
URY,2018,0,0,0,0,0,,,Uruguay,Latin America & Caribbean,,,,,
URY,2019,0,0,0,0,0,,,Uruguay,Latin America & Caribbean,,,,,
URY,2020,0,0,0,0,0,,,Uruguay,Latin America & Caribbean,,,,,
URY,2021,0,0,0,0,0,,,Uruguay,Latin America & Caribbean,,,,,
URY,2022,0,0,0,0,0,,,Uruguay,Latin America & Caribbean,,,,,
UZB,2017,0.022503,191.506721,0.181018,191.710242,691.740134,"",50.4101658701932,Uzbekistan,Europe & Central Asia,3.25310024587933e-05,0.276847780817066,0.000261684975473752,0.277141996794999,50.4101658701932
UZB,2018,34.957219,143.65425,0.160342,178.771811,1127.59778,"",48.5618730133404,Uzbekistan,Europe & Central Asia,0.0310014968280622,0.12739848600979,0.000142197867753872,0.158542180705606,48.5618730133404
UZB,2019,12.624123,312.718707,0.323943,325.666773,1202.511417,"",48.1456270328691,Uzbekistan,Europe & Central Asia,0.010498131511711,0.26005466773876,0.000269388710510679,0.270822187960981,48.1456270328691
UZB,2020,1.559168,254.223019,0.203043,255.98523,1535.337867,"",48.1554752117262,Uzbekistan,Europe & Central Asia,0.0010155211002817,0.165581156085692,0.000132246461423334,0.166728923647397,48.1554752117262
UZB,2021,5.158734,25.589735,0.621709,31.370178,1210.410432,"",47.0285697387953,Uzbekistan,Europe & Central Asia,0.00426197086840706,0.0211413701695525,0.000513634865962557,0.0259169759039222,47.0285697387953
UZB,2022,2.450063,165.209656,2.656061,170.31578,1748.949353,"",46.5283448481182,Uzbekistan,Europe & Central Asia,0.00140087704415075,0.0944622299763075,0.00151866090086829,0.0973817679213265,46.5283448481182
VCT,2017,4.76854,0.813896,0,5.582436,15.97893,"",48.068473161218,Saint Vincent and the Grenadines,Latin America & Caribbean,0.298426740714178,0.0509355757863637,0,0.349362316500542,48.068473161218
VCT,2018,5.712583,0.179482,0.008623,5.900688,23.947681,"",47.6490460510166,Saint Vincent and the Grenadines,Latin America & Caribbean,0.238544308319457,0.00749475492011105,0.000360076618692223,0.24639913985826,47.6490460510166
VCT,2019,0.500265,1.489922,0.151732,2.141919,90.172513,"",47.6232493951099,Saint Vincent and the Grenadines,Latin America & Caribbean,0.00554786578921229,0.0165230173855751,0.00168268572042569,0.0237535688952131,47.6232493951099
VCT,2020,0.210969,0.010372,0.264785,0.486126,80.663452,"",47.4148098858206,Saint Vincent and the Grenadines,Latin America & Caribbean,0.00261542240964347,0.000128583636614015,0.00328258949294657,0.00602659553920405,47.4148098858206
VCT,2021,0.408749,0.00694,0,0.415689,125.604212,"",47.4409786028755,Saint Vincent and the Grenadines,Latin America & Caribbean,0.00325426188733225,5.52529241614923e-05,0,0.00330951481149374,47.4409786028755
VCT,2022,0.070668,0,0,0.070668,29.404604,"",47.2475998534946,Saint Vincent and the Grenadines,Latin America & Caribbean,0.00240329711632913,0,0,0.00240329711632913,47.2475998534946
VEN,2017,0.286332,0,0.286936,0.573268,94.861132,"",58.4782625628771,Venezuela,Latin America & Caribbean,0.00301843330311513,0,0.00302480050522695,0.00604323380834207,58.4782625628771
VEN,2018,2.214914,0.145698,0.004853,2.365465,151.338395,"",59.1559051420253,Venezuela,Latin America & Caribbean,0.0146355060789432,0.000962729913978538,3.20672093819946e-05,0.0156303032023037,59.1559051420253
VEN,2019,0.65882,0.068399,0.210968,0.938187,274.540276,"",59.1128159425765,Venezuela,Latin America & Caribbean,0.00239972076082564,0.000249140129807402,0.000768440984593459,0.0034173018752265,59.1128159425765
VEN,2020,2.303297,0.167923,0.166183,2.637403,326.272069,"",59.4287029477067,Venezuela,Latin America & Caribbean,0.0070594366445753,0.00051467169872883,0.000509338726141464,0.00808344706944559,59.4287029477067
VEN,2021,0.440534,0.832739,0,1.273273,276.388929,"",59.3462396844282,Venezuela,Latin America & Caribbean,0.00159389162798196,0.00301292458787305,0,0.00460681621585501,59.3462396844282
VEN,2022,0.955011,0.267296,0.068206,1.290513,272.824575,yes,58.9607934525089,Venezuela,Latin America & Caribbean,0.00350045812405279,0.000979735788097535,0.00024999947310465,0.00473019338525498,58.9607934525089
VNM,2017,67.212763,147.333449,104.317807,318.864019,3349.761623,"",52.8448605246222,Viet Nam,East Asia & Pacific,0.0200649391104449,0.043983263760736,0.0311418598516794,0.0951900627228602,52.8448605246222
VNM,2018,118.942271,138.64396,0.208374,257.794605,2755.679427,"",52.4154875628212,Viet Nam,East Asia & Pacific,0.0431625935276106,0.0503120786262632,7.56161975730423e-05,0.0935502883514469,52.4154875628212
VNM,2019,32.797632,213.481013,2.125537,248.404182,2349.69713,"",52.1898309402588,Viet Nam,East Asia & Pacific,0.0139582380985417,0.0908546936855645,0.000904600415458651,0.105717532199565,52.1898309402588
VNM,2020,41.672335,112.828488,2.314677,156.8155,2496.724799,"",51.9439398258659,Viet Nam,East Asia & Pacific,0.0166908002903206,0.0451905985173819,0.000927085356354486,0.062808484164057,51.9439398258659
VNM,2021,62.347668,249.009036,1.123193,312.479897,2256.579401,"",51.5372552495339,Viet Nam,East Asia & Pacific,0.0276292817227573,0.110348005432316,0.000497741404314095,0.138475028559387,51.5372552495339
VNM,2022,73.743079,267.990543,36.171859,377.905481,2134.861206,"",51.2955673110089,Viet Nam,East Asia & Pacific,0.0345423293995629,0.125530663186354,0.0169434241899846,0.177016416775902,51.2955673110089
VUT,2017,0.391656,4.169402,0.768779,5.329837,140.261106,"",60.5041146366579,Vanuatu,East Asia & Pacific,0.00279233503263549,0.0297260025883441,0.00548105616677513,0.0379993937877547,60.5041146366579
VUT,2018,5.013445,2.598881,0.082345,7.694671,140.778401,"",60.556504967767,Vanuatu,East Asia & Pacific,0.0356123166933825,0.0184607935701728,0.000584926376596649,0.0546580366401519,60.556504967767
VUT,2019,1.784392,0,0.005268,1.78966,145.105535,"",60.4817606306554,Vanuatu,East Asia & Pacific,0.0122972014816664,0,3.6304610985377e-05,0.0123335060926518,60.4817606306554
VUT,2020,0.666705,0.814021,0.067712,1.548438,167.256833,"",58.9871917791103,Vanuatu,East Asia & Pacific,0.0039861151741406,0.00486689234394388,0.000404838467795214,0.00925784598587969,58.9871917791103
VUT,2021,3.139616,0.166285,0.015303,3.321204,168.470838,"",58.7220905283829,Vanuatu,East Asia & Pacific,0.0186359611982223,0.000987025422168317,9.08347117024491e-05,0.0197138213320931,58.7220905283829
VUT,2022,1.674433,0.625666,0,2.300099,129.330923,"",58.753316364976,Vanuatu,East Asia & Pacific,0.0129468881931663,0.00483771386986854,0,0.0177846020630348,58.753316364976
WLF,2017,0,0,0,0,93.4043399999995,"",,Wallis and Futuna,East Asia & Pacific,0,0,0,0,
WLF,2018,0,0,0,0,48.220153,"",,Wallis and Futuna,East Asia & Pacific,0,0,0,0,
WLF,2019,0,0,0,0,115.917157,"",,Wallis and Futuna,East Asia & Pacific,0,0,0,0,
WLF,2020,0,0,0.014178,0.014178,113.965689,"",,Wallis and Futuna,East Asia & Pacific,0,0,0.00012440586394384,0.00012440586394384,
WLF,2021,0,0,0,0,101.454262,"",,Wallis and Futuna,East Asia & Pacific,0,0,0,0,
WLF,2022,0.024167,0,0,0.024167,107.33974,"",,Wallis and Futuna,East Asia & Pacific,0.000225144946317179,0,0,0.000225144946317179,
WSM,2017,5.066279,3.092742,0.385111,8.544132,152.145672,"",53.1311833560289,Samoa,East Asia & Pacific,0.033298870308976,0.0203275056026569,0.0025311991786398,0.0561575750902727,53.1311833560289
WSM,2018,6.898738,3.762257,2.681793,13.342788,143.559595,"",52.7242662399558,Samoa,East Asia & Pacific,0.0480548722640239,0.0262069351755973,0.0186806949406621,0.0929425023802833,52.7242662399558
WSM,2019,0.654765,0.61522,4.244625,5.51461,136.314691,"",52.5056663751288,Samoa,East Asia & Pacific,0.0048033340735079,0.00451323328018988,0.0311384265984948,0.0404549939521926,52.5056663751288
WSM,2020,1.485739,0,0.001982,1.487721,188.858154,"",52.5896288109382,Samoa,East Asia & Pacific,0.0078669571238105,0,1.04946488039907e-05,0.00787745177261449,52.5896288109382
WSM,2021,2.291706,0.007167,0.384246,2.683119,93.786567,"",52.9001307067171,Samoa,East Asia & Pacific,0.0244353330472156,7.64181932365644e-05,0.0040970259632171,0.0286087772036693,52.9001307067171
WSM,2022,4.875894,0.011955,0.783931,5.67178,138.301268,"",54.214301833032,Samoa,East Asia & Pacific,0.0352555986688423,8.64417237302554e-05,0.005668284979137,0.0410103253717096,54.214301833032
XKX,2017,0,0.791582,3.8989,4.690482,428.837233,"",,Kosovo,Europe & Central Asia,0,0.0018458798329202,0.00909179450843066,0.0109376743413509,
XKX,2018,0,9.239321,0.377719,9.61704,364.200433,"",,Kosovo,Europe & Central Asia,0,0.02536878093168,0.00103711848140499,0.026405899413085,
XKX,2019,0.004291,12.624512,1.259816,13.888619,376.786082,"",,Kosovo,Europe & Central Asia,1.13884249047182e-05,0.0335057811397609,0.003343584225067,0.0368607537897326,
XKX,2020,0.001181,8.961766,2.51974,11.482687,564.56387,"",,Kosovo,Europe & Central Asia,2.09188023314351e-06,0.0158737859013188,0.00446316198023795,0.0203390397617899,
XKX,2021,0.022001,13.643288,0.576836,14.242125,451.608468,"",,Kosovo,Europe & Central Asia,4.87169784424857e-05,0.0302104344066462,0.00127729225839051,0.0315364436434792,
XKX,2022,0.298517,9.220949,0.550734,10.0702,407.004502,"",,Kosovo,Europe & Central Asia,0.000733448889467075,0.0226556437451888,0.00135313982350004,0.024742232458156,
YEM,2017,0.306174,0,0,0.306174,3627.83058,yes,63.501319660118,Yemen,Middle East & North Africa,8.43958925998138e-05,0,0,8.43958925998138e-05,63.501319660118
YEM,2018,0.245574,0,0,0.245574,8482.430656,yes,64.0351845614817,Yemen,Middle East & North Africa,2.89508998020862e-05,0,0,2.89508998020862e-05,64.0351845614817
YEM,2019,0.254095,0,0,0.254095,4091.98985,yes,63.8281083837043,Yemen,Middle East & North Africa,6.20957063224387e-05,0,0,6.20957063224387e-05,63.8281083837043
YEM,2020,0.890053,0,0.856662,1.746715,2790.833405,yes,63.8488644473787,Yemen,Middle East & North Africa,0.000318920147080581,0,0.000306955620663427,0.000625875767744008,63.8488644473787
YEM,2021,1.897703,0.032658,1.92329,3.853651,3910.680809,yes,63.9602661244873,Yemen,Middle East & North Africa,0.000485261542090739,8.35097559607555e-06,0.000491804392619761,0.000985416910306575,63.9602661244873
YEM,2022,0.118718,0,0.080873,0.199591,3738.401466,yes,63.8318309120886,Yemen,Middle East & North Africa,3.17563539068011e-05,0,2.1633043089546e-05,5.33893969963471e-05,63.8318309120886
